,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,prim_key,date
26709,63.5,56.1,1020.4,7.6,6.0,14.0,80.1,41.0,0.0,1,0,0,0,0,0,722060_13889,2017-02-12
26710,78.4,70.3,1013.8,9.8,7.8,15.0,89.1,64.0,0.0,0,1,0,0,0,0,722014_12818,2017-10-13
26711,82.9,75.5,1018.1,9.2,4.2,8.9,91.9,75.9,0.03,0,1,0,0,0,0,722024_12882,2017-08-10
26712,85.4,79.2,1013.2,10.0,7.9,14.0,91.0,77.0,0.01,0,1,0,0,0,0,722200_12832,2017-08-14
26713,83.0,78.8,1014.1,9.3,9.6,21.0,87.8,77.0,1.31,0,1,0,0,1,0,747950_12867,2017-09-08
26714,75.3,62.8,1002.8,9.7,17.6,26.0,86.0,69.1,0.47,0,1,0,0,1,0,722024_12882,2017-01-23
26715,56.6,46.4,1025.6,8.8,15.7,19.0,68.0,48.0,0.16,0,1,0,0,0,0,722049_92805,2017-01-08
26716,76.7,68.1,1018.0,10.0,4.8,12.0,87.1,70.0,0.0,0,1,0,0,0,0,722024_12882,2017-03-02
26717,79.4,73.8,1013.2,10.0,2.0,8.9,91.0,73.0,0.0,0,1,0,0,1,0,722226_93841,2017-07-13
26718,83.9,77.9,1012.0,7.8,9.2,19.0,90.0,75.9,0.43,0,1,0,0,1,0,722016_12896,2017-05-25
26719,70.2,51.8,1016.7,10.0,9.4,15.9,88.3,61.3,0.0,0,0,0,0,0,0,722026_12826,2017-04-07
26720,82.4,75.4,1014.1,9.8,6.7,15.0,93.0,75.0,0.05,0,1,0,0,1,0,722053_12841,2017-06-22
26721,78.3,75.3,1012.0,9.7,4.5,13.0,93.0,73.9,1.56,0,1,0,0,0,0,722106_12835,2017-09-29
26722,78.7,71.0,1012.3,8.1,6.8,14.0,86.0,73.0,0.0,0,0,0,0,0,0,999999_53848,2017-05-19
26723,77.4,73.3,1014.6,9.9,3.8,11.1,87.1,71.6,0.88,0,1,0,0,0,0,747560_12816,2017-08-04
26724,84.6,76.2,1012.9,9.5,5.1,12.0,91.9,79.0,0.02,0,1,0,0,1,0,722049_92805,2017-09-06
26725,81.4,65.2,1012.1,10.0,7.2,13.0,96.1,66.0,0.0,0,0,0,0,0,0,722053_12841,2017-05-28
26726,82.7,73.3,1015.4,9.6,3.5,8.0,89.6,75.0,0.0,0,1,0,0,1,0,999999_53848,2017-07-07
26727,79.4,74.6,1016.5,9.6,5.1,22.0,95.0,73.9,0.0,1,1,0,0,1,0,722060_13889,2017-06-26
26728,84.1,74.9,1017.4,9.0,6.5,14.0,91.9,79.0,0.01,0,1,0,0,1,0,722030_12844,2017-08-10
26729,80.5,75.2,1013.4,9.9,7.2,18.1,91.9,75.0,0.0,0,1,0,0,0,0,722057_12854,2017-09-08
26730,78.3,70.8,1016.3,10.0,12.8,20.0,90.0,73.0,0.0,0,1,0,0,0,0,722104_92806,2017-05-01
26731,65.3,60.0,1021.1,8.8,4.1,8.0,79.0,52.0,0.0,0,0,0,0,0,0,722103_12895,2017-02-04
26732,81.3,71.7,1016.3,9.0,4.7,8.0,91.9,72.0,0.0,1,1,0,0,1,0,722140_93805,2017-05-30
26733,75.7,65.8,997.4,9.8,7.1,15.0,84.0,71.1,0.14,0,1,0,0,0,0,722215_13884,2017-05-24
26734,64.7,48.8,1012.5,9.1,11.0,18.1,75.0,51.1,0.06,0,0,0,0,0,0,720383_53847,2017-02-09
26735,58.0,48.8,1015.1,10.0,8.4,12.0,66.9,50.0,0.1,0,1,0,0,0,0,720383_53847,2017-03-12
26736,81.7,72.4,1013.3,10.0,8.5,14.0,90.0,73.0,0.0,0,0,0,0,0,0,722038_12897,2017-05-23
26737,85.1,74.0,1014.6,10.0,2.4,6.0,91.0,78.1,0.0,0,0,0,0,0,0,722069_53853,2017-09-20
26738,78.0,70.7,1012.3,9.8,3.7,9.9,86.0,71.4,0.0,0,0,0,0,0,0,722210_13858,2017-09-15
26739,82.5,76.8,1013.1,10.0,5.7,14.0,90.0,75.9,0.0,1,1,0,0,1,0,722038_12897,2017-09-07
26740,71.1,66.6,1009.2,8.2,7.6,14.0,93.0,64.9,0.0,0,1,0,0,1,0,747870_12834,2017-05-13
26741,78.6,76.1,1013.2,10.0,3.3,8.9,86.0,69.1,0.17,0,0,0,0,0,0,722200_12832,2017-09-14
26742,68.1,54.5,1012.9,9.3,3.1,11.1,84.9,52.0,0.0,1,0,0,0,0,0,720735_73805,2017-04-01
26743,79.0,68.9,1015.6,10.0,11.0,18.1,93.0,73.0,0.0,0,0,0,0,0,0,722053_12841,2017-04-30
26744,82.4,74.8,1016.8,10.0,9.6,13.0,87.8,79.0,0.01,0,1,0,0,0,0,722016_12896,2017-05-01
26745,79.2,75.3,1017.5,9.5,4.6,15.0,93.0,72.0,0.0,0,1,0,0,1,0,722106_12835,2017-07-11
26746,76.2,64.0,1017.8,10.0,10.2,14.0,86.0,69.8,0.0,0,1,0,0,0,0,722069_53853,2017-10-02
26747,83.1,75.3,1015.3,9.4,12.2,17.1,86.0,80.1,0.01,0,1,0,0,0,0,722010_12836,2017-10-23
26748,80.6,67.2,1012.1,10.0,8.8,13.0,91.9,60.1,0.0,0,0,0,0,0,0,722213_12819,2017-04-03
26749,76.3,72.9,1017.3,9.1,1.8,8.0,84.0,71.1,4.69,0,1,0,0,1,0,747820_53860,2017-06-13
26750,82.6,74.1,1017.8,9.5,5.1,13.0,93.9,73.0,0.01,0,1,0,0,0,0,747930_12843,2017-07-08
26751,79.3,72.2,1012.2,9.9,3.3,13.0,88.5,72.7,0.08,0,1,0,0,1,0,722210_13858,2017-09-21
26752,84.6,74.2,1015.0,10.0,4.9,8.0,93.0,77.0,0.0,0,1,0,0,1,0,722115_12871,2017-07-27
26753,78.4,67.1,1017.5,10.0,4.0,7.0,84.9,64.9,0.0,0,0,0,0,0,0,722016_12896,2017-01-26
26754,77.0,66.6,1020.8,10.0,11.4,17.1,82.9,66.0,0.0,0,0,0,0,0,0,722020_12839,2017-02-27
26755,84.1,78.7,1014.2,10.0,2.8,11.1,93.0,78.1,0.0,0,1,0,0,1,0,722024_12882,2017-09-20
26756,81.2,73.5,1014.1,9.3,6.0,21.0,91.9,73.0,0.0,0,1,0,0,1,0,722034_12812,2017-09-20
26757,82.5,74.6,1016.1,9.2,5.5,8.9,89.1,73.0,0.44,0,1,0,0,0,0,722115_12871,2017-06-24
26758,78.0,74.6,1007.7,9.3,2.7,15.9,86.0,73.4,0.41,0,1,0,0,1,0,722226_93841,2017-08-15
26759,82.9,76.1,1010.3,9.8,6.8,11.1,95.0,78.1,0.0,0,1,0,0,0,0,722213_12819,2017-08-25
26760,76.1,72.1,1011.0,10.0,4.1,9.9,81.0,72.0,0.0,0,1,0,0,0,0,722014_12818,2017-06-05
26761,68.3,59.0,1017.4,9.0,7.9,15.9,87.1,55.0,0.0,1,0,0,0,0,0,747930_12843,2017-02-26
26762,71.3,66.6,1008.5,9.3,9.9,15.0,79.0,64.0,0.75,0,1,0,0,0,0,722069_53853,2017-05-04
26763,71.2,63.4,1012.1,9.4,6.4,13.0,82.0,64.9,0.0,0,0,0,0,0,0,722110_12842,2017-02-25
26764,86.0,74.5,1013.3,9.6,5.4,19.0,95.0,78.1,0.0,0,1,0,0,1,0,722213_12819,2017-07-16
26765,62.8,46.6,1012.1,9.3,7.5,15.9,80.1,55.0,0.0,0,0,0,0,0,0,722014_12818,2017-10-25
26766,80.7,77.5,1016.9,10.0,7.2,12.0,86.0,75.9,0.01,0,1,0,0,0,0,747870_12834,2017-10-15
26767,69.2,58.4,1016.1,9.2,4.9,13.0,86.0,52.0,0.0,1,0,0,0,0,0,747820_53860,2017-04-02
26768,71.5,54.6,1017.6,10.0,4.7,11.1,84.0,57.0,0.0,0,0,0,0,0,0,722212_92814,2017-05-09
26769,81.9,73.8,1016.0,10.0,6.1,14.0,89.1,75.9,0.01,0,0,0,0,0,0,747830_12849,2017-06-15
26770,84.4,74.0,1015.4,10.0,3.8,13.0,91.9,77.0,0.01,0,1,0,0,1,0,722110_12842,2017-08-19
26771,82.2,73.7,1017.3,9.4,2.4,13.0,97.0,72.0,0.0,1,1,0,0,1,0,722140_93805,2017-07-05
26772,75.7,72.7,1010.6,9.8,4.6,15.9,89.1,71.1,0.69,0,1,0,0,1,0,722053_12841,2017-06-16
26773,81.6,72.3,1017.0,10.0,9.7,17.1,90.0,75.0,0.0,0,0,0,0,0,0,722037_92809,2017-04-28
26774,81.1,70.1,1014.8,10.0,9.6,15.0,93.9,73.9,0.0,0,1,0,0,1,0,722213_12819,2017-05-01
26775,79.9,73.6,1010.2,9.3,2.9,8.0,91.9,70.0,0.0,0,1,0,0,0,0,999999_63871,2017-06-18
26776,83.1,75.3,1014.7,10.0,6.1,14.0,91.0,73.0,0.0,0,1,0,0,1,0,722053_12841,2017-06-29
26777,73.9,58.1,1020.0,10.0,7.7,13.0,87.1,59.0,0.0,0,0,0,0,0,0,722038_12897,2017-04-11
26778,72.7,62.9,1021.6,9.3,7.6,17.1,84.9,60.1,0.0,0,0,0,0,0,0,722116_12873,2017-03-23
26779,83.2,72.1,1011.8,10.0,3.5,8.9,91.0,77.0,0.0,0,1,0,0,1,0,722110_12842,2017-09-26
26780,59.2,54.5,1018.8,7.2,2.8,11.1,72.9,48.2,0.0,1,0,0,0,0,0,722210_13858,2017-02-02
26781,81.2,71.1,1014.8,9.3,8.1,18.1,91.0,68.0,0.0,0,1,0,0,0,0,722029_12888,2017-04-06
26782,82.2,71.8,1013.5,8.2,2.7,8.0,93.0,69.8,0.0,0,0,0,0,0,0,722215_13884,2017-07-05
26783,85.0,74.0,1016.7,10.0,9.6,15.0,91.0,79.0,0.01,0,1,0,0,0,0,722020_12839,2017-06-22
26784,83.5,72.0,1013.0,9.7,6.8,18.1,93.0,73.9,0.56,0,1,0,0,1,0,722039_12885,2017-07-30
26785,85.3,75.6,1012.5,10.0,5.9,11.1,95.0,77.0,0.0,0,0,0,0,0,0,722053_12841,2017-08-08
26786,43.9,24.7,1019.4,10.0,7.6,12.0,55.9,33.1,0.01,0,0,0,0,0,0,722215_13884,2017-03-15
26787,81.1,74.7,1012.3,8.8,5.3,11.1,90.0,75.0,0.01,0,1,0,0,0,0,722049_92805,2017-09-19
26788,68.7,59.5,1015.8,8.8,8.2,15.9,82.9,54.0,0.0,1,0,0,0,0,0,747930_12843,2017-01-26
26789,81.7,74.3,1012.7,9.8,3.4,13.0,95.0,75.0,0.01,0,1,0,0,1,0,747760_3818,2017-10-11
26790,81.2,72.5,1017.5,10.0,6.7,15.0,93.0,73.9,0.53,0,1,0,0,1,0,722115_12871,2017-07-13
26791,82.7,75.7,1010.3,9.9,4.3,8.0,90.0,75.9,0.04,0,0,0,0,0,0,722024_12882,2017-09-24
26792,75.8,69.0,1009.6,8.8,2.3,7.0,88.0,66.9,0.0,0,1,0,0,0,0,722215_13884,2017-09-15
26793,77.5,72.7,1012.9,9.9,5.5,14.0,88.0,69.1,1.31,0,1,0,0,1,0,747930_12843,2017-06-17
26794,83.1,76.0,1013.8,10.0,8.2,12.0,93.0,75.0,0.22,0,1,0,0,0,0,722106_12835,2017-06-20
26795,78.1,72.9,1016.0,9.8,4.9,29.9,91.9,73.0,0.65,0,1,0,0,1,0,722057_12854,2017-07-22
26796,70.6,63.7,1008.1,10.0,7.3,17.1,82.0,64.9,0.0,0,0,0,0,0,0,722104_92806,2017-02-24
26797,87.4,78.1,1013.6,10.0,9.1,15.9,91.9,82.0,0.0,0,1,0,0,0,0,747830_12849,2017-10-09
26798,79.4,72.2,1016.7,10.0,7.1,14.0,84.9,71.1,0.0,0,0,0,0,0,0,747830_12849,2017-04-02
26799,78.4,75.1,1016.5,9.9,4.9,17.1,91.9,71.1,0.0,1,1,0,0,1,0,722050_12815,2017-07-01
26800,81.5,72.1,1014.3,9.7,3.4,12.0,95.0,73.0,0.0,0,1,0,0,1,0,722108_12894,2017-08-19
26801,80.0,73.5,1011.5,9.7,6.1,14.0,90.0,73.0,0.29,0,1,0,0,1,0,747560_12816,2017-07-24
26802,59.9,46.0,994.6,9.8,10.8,18.1,71.1,55.0,0.88,0,1,0,0,0,0,722215_13884,2017-01-23
26803,83.5,78.7,1017.9,10.0,4.3,12.0,91.9,75.9,0.0,0,0,0,0,0,0,722200_12832,2017-07-04
26804,83.6,75.9,1012.2,10.0,5.6,22.0,93.9,75.9,0.01,0,1,0,0,1,0,722053_12841,2017-07-27
26805,78.4,70.6,1014.5,10.0,6.0,13.0,87.1,71.1,0.0,0,1,0,0,1,0,999999_53848,2017-06-11
26806,82.5,77.8,1011.3,10.0,6.7,11.1,93.0,77.0,0.1,0,1,0,0,0,0,722213_12819,2017-10-08
26807,76.1,66.4,1016.4,8.7,4.7,14.0,91.0,59.0,0.0,1,0,0,0,0,0,722034_12812,2017-04-02
26808,82.1,69.0,1018.3,10.0,9.4,17.1,90.0,73.0,0.0,0,0,0,0,0,0,722029_12888,2017-05-21
26809,65.9,57.7,1022.1,9.8,6.6,12.0,76.1,59.9,0.44,0,1,0,0,0,0,722210_13858,2017-03-08
26810,77.2,71.2,1010.4,9.5,4.0,11.1,88.0,73.0,0.0,0,1,0,0,1,0,720735_73805,2017-09-06
26811,78.5,70.6,1013.6,8.3,8.3,15.0,91.9,69.1,0.18,0,1,0,0,1,0,722040_12838,2017-04-05
26812,81.6,73.3,1018.7,9.8,3.7,12.0,93.0,73.9,0.4,0,1,0,0,1,0,722057_12854,2017-07-02
26813,82.7,77.5,1012.7,10.0,8.6,15.9,88.0,73.9,1.93,0,0,0,0,0,0,722024_12882,2017-10-06
26814,73.3,57.2,1019.6,9.6,9.4,22.0,86.0,57.0,0.0,0,0,0,0,0,0,722038_12897,2017-04-10
26815,82.3,74.0,1012.1,10.0,8.4,14.0,91.0,75.9,0.3,0,0,0,0,0,0,722040_12838,2017-08-25
26816,77.3,70.6,1015.0,9.4,4.0,13.0,91.0,72.0,0.01,0,1,0,0,1,0,722108_12894,2017-06-03
26817,72.5,62.8,1016.8,10.0,5.4,13.0,84.9,62.1,0.0,0,0,0,0,0,0,722038_12897,2017-02-21
26818,74.4,62.6,1001.7,8.3,17.7,25.1,86.0,68.0,0.68,1,1,0,0,1,0,722049_92805,2017-01-23
26819,58.1,47.7,1015.0,8.7,3.4,8.9,80.1,39.9,0.0,1,0,0,0,0,0,722103_12895,2017-01-25
26820,79.2,69.1,1014.4,9.9,4.4,11.1,89.1,71.1,0.0,0,1,0,0,1,0,722140_93805,2017-06-02
26821,86.4,77.1,1018.6,10.0,6.7,8.9,93.0,82.9,0.0,0,0,0,0,0,0,722016_12896,2017-07-03
26822,80.9,75.0,1012.9,9.6,2.8,8.0,90.0,73.0,0.0,0,1,0,0,1,0,722226_93841,2017-07-06
26823,82.4,76.9,1014.3,10.0,5.0,8.0,93.0,75.9,0.43,0,1,0,0,0,0,722106_12835,2017-09-15
26824,81.9,74.8,1010.3,10.0,5.3,12.0,91.0,75.9,0.18,0,0,0,0,0,0,722037_92809,2017-09-23
26825,81.3,75.9,1013.1,9.6,3.0,8.9,95.0,73.9,0.0,0,1,0,0,0,0,722034_12812,2017-09-06
26826,68.8,59.4,1017.6,8.7,5.8,17.1,82.9,57.9,0.0,1,0,0,0,0,0,747870_12834,2017-03-10
26827,83.8,77.6,1017.2,10.0,5.5,8.9,90.0,80.1,0.01,0,1,0,0,1,0,722015_12850,2017-08-10
26828,82.8,76.1,1013.6,10.0,14.2,20.0,87.1,78.1,0.07,0,1,0,0,0,0,722010_12836,2017-05-19
26829,80.9,75.0,1008.8,10.0,4.1,12.0,88.0,75.0,0.15,0,1,0,0,1,0,720383_53847,2017-07-17
26830,71.0,61.8,1018.5,9.4,4.4,8.0,82.0,64.9,0.0,0,1,0,0,0,0,722223_13899,2017-04-12
26831,60.7,46.0,1004.8,10.0,11.6,19.0,71.1,48.0,0.48,0,0,0,0,0,0,720735_73805,2017-05-05
26832,71.2,53.2,1013.7,10.0,12.3,17.1,79.0,59.0,0.0,0,0,0,0,0,0,722065_93837,2017-02-09
26833,86.1,76.4,1017.2,10.0,9.1,15.0,91.9,81.0,0.0,0,0,0,0,0,0,722040_12838,2017-08-22
26834,61.4,52.7,1021.5,9.1,3.1,9.9,77.0,39.0,0.0,0,0,0,0,0,0,747930_12843,2017-02-02
26835,81.7,68.5,1016.9,9.9,11.0,17.1,95.0,73.9,0.0,0,0,0,0,0,0,722038_12897,2017-04-30
26836,82.0,77.2,1013.0,10.0,4.6,19.0,89.1,75.2,0.0,0,1,0,0,1,0,722103_12895,2017-08-23
26837,80.9,77.1,1015.5,10.0,12.4,21.0,86.0,72.0,0.0,0,1,0,0,0,0,747870_12834,2017-10-13
26838,83.2,76.0,1010.5,10.0,18.7,28.9,91.0,80.1,0.12,0,0,0,0,0,0,722104_92806,2017-09-09
26839,80.5,68.2,1014.6,9.3,6.4,9.9,93.9,64.0,0.0,0,0,0,0,0,0,722066_3853,2017-05-28
26840,74.0,65.4,1007.2,9.5,4.0,7.0,84.9,64.0,0.26,0,0,0,0,0,0,999999_63871,2017-06-08
26841,85.7,77.8,1017.3,10.0,4.0,8.9,91.0,80.1,0.0,0,0,0,0,0,0,722016_12896,2017-09-03
26842,81.6,75.1,1013.6,10.0,6.1,14.0,91.9,75.9,0.58,0,1,0,0,1,0,747820_53860,2017-10-09
26843,85.7,75.0,1018.8,10.0,8.4,13.0,91.0,82.0,0.0,0,0,0,0,0,0,747830_12849,2017-07-07
26844,79.2,71.0,1013.1,10.0,9.0,15.9,90.0,71.1,0.0,0,0,0,0,0,0,722038_12897,2017-04-04
26845,69.6,61.5,1018.6,9.9,6.0,12.0,79.0,60.1,0.0,0,0,0,0,0,0,722223_13899,2017-04-11
26846,66.2,64.9,1020.9,10.0,2.8,8.0,73.9,60.1,0.0,0,0,0,0,0,0,722200_12832,2017-01-18
26847,74.7,65.6,1018.1,9.8,10.5,15.9,82.9,71.1,0.0,0,1,0,0,0,0,722015_12850,2017-04-12
26848,85.2,75.4,1015.3,9.0,13.8,20.0,89.1,77.0,0.46,0,1,0,0,0,0,722049_92805,2017-06-20
26849,83.9,75.3,1019.2,10.0,8.3,13.0,91.9,75.9,0.04,0,1,0,0,0,0,722037_92809,2017-06-11
26850,81.2,74.6,1018.2,10.0,5.6,12.0,91.0,75.0,0.2,0,1,0,0,0,0,722115_12871,2017-08-03
26851,72.4,64.0,1016.0,9.5,4.3,12.0,84.9,59.0,0.0,0,0,0,0,0,0,747820_53860,2017-05-16
26852,75.8,71.7,1017.5,9.5,3.0,8.9,82.0,71.1,0.02,0,1,0,0,1,0,722225_3855,2017-05-31
26853,82.2,76.0,1016.0,10.0,7.1,15.9,88.0,75.9,0.15,0,1,0,0,0,0,722024_12882,2017-10-14
26854,68.7,60.5,1027.5,9.9,6.5,12.0,78.1,55.9,0.07,0,0,0,0,0,0,722040_12838,2017-01-14
26855,81.6,74.0,1015.0,10.0,7.8,17.1,93.0,71.1,0.0,0,1,0,0,0,0,722024_12882,2017-05-16
26856,64.9,42.4,1007.6,8.4,12.0,18.1,77.0,53.1,0.0,0,0,0,0,0,0,747820_53860,2017-05-06
26857,82.5,66.0,1016.5,9.9,8.3,17.1,98.1,64.0,0.0,0,0,0,0,0,0,722014_12818,2017-04-29
26858,83.8,74.6,1013.5,9.9,3.8,12.0,93.0,77.0,0.0,0,1,0,0,1,0,722029_12888,2017-07-29
26859,70.7,60.7,1017.5,9.6,5.0,13.0,84.9,53.1,0.0,0,1,0,0,0,0,722029_12888,2017-01-26
26860,81.6,72.5,1009.4,9.9,3.7,8.0,90.0,75.9,0.0,0,0,0,0,0,0,722215_13884,2017-08-26
26861,80.8,76.6,1015.4,9.9,5.8,12.0,87.1,75.9,0.0,0,0,0,0,0,0,722069_53853,2017-05-19
26862,80.3,71.2,1015.4,10.0,7.0,11.1,87.1,75.9,0.0,0,1,0,0,0,0,722225_3855,2017-06-28
26863,79.9,73.7,1013.4,10.0,8.4,20.0,89.1,72.0,0.01,0,1,0,0,0,0,722011_92813,2017-10-13
26864,82.7,75.4,1013.9,10.0,4.0,8.9,88.0,78.1,0.25,0,0,0,0,0,0,722010_12836,2017-10-16
26865,82.0,75.7,1013.4,9.0,1.3,5.1,93.0,73.9,0.01,0,1,0,0,0,0,722055_12861,2017-08-20
26866,81.4,73.4,1012.3,10.0,6.3,14.0,91.9,73.9,0.54,0,1,0,0,1,0,722037_92809,2017-06-09
26867,82.7,74.6,1014.6,9.8,8.0,13.0,91.9,73.9,0.0,0,0,0,0,0,0,722057_12854,2017-06-21
26868,82.9,76.8,1014.0,9.7,8.2,17.1,88.0,77.0,0.02,0,1,0,0,0,0,722030_12844,2017-10-09
26869,72.5,61.8,1018.7,10.0,11.8,22.0,87.1,55.0,0.0,0,1,0,0,1,0,722050_12815,2017-03-23
26870,82.3,75.1,1018.2,9.7,3.3,11.1,93.0,78.1,0.01,0,1,0,0,1,0,722110_12842,2017-07-20
26871,63.3,46.7,1018.4,10.0,7.5,13.0,79.0,57.0,0.0,0,0,0,0,0,0,722110_12842,2017-01-27
26872,79.8,75.7,1017.2,9.4,2.5,19.0,90.0,73.9,0.51,0,1,0,0,1,0,722038_12897,2017-09-03
26873,81.1,75.3,1011.3,10.0,2.9,13.0,89.6,76.6,0.06,0,1,0,0,1,0,722210_13858,2017-08-12
26874,82.2,71.7,1016.2,9.7,5.3,22.0,95.0,73.9,0.0,0,1,0,0,1,0,722057_12854,2017-07-10
26875,73.7,65.2,1005.6,10.0,11.4,22.0,84.7,60.4,0.0,0,1,0,0,0,0,747946_12886,2017-01-22
26876,72.0,63.0,1011.8,9.5,6.5,12.0,86.0,66.9,0.91,0,1,0,0,0,0,722039_12885,2017-10-25
26877,84.8,79.2,1016.1,10.0,7.1,13.0,91.0,80.1,0.0,0,1,0,0,1,0,722015_12850,2017-09-02
26878,77.4,74.8,1010.6,9.8,6.6,11.1,89.1,71.1,0.91,0,1,0,0,0,0,722050_12815,2017-10-06
26879,81.8,74.7,1012.9,9.9,3.9,12.0,91.9,75.0,0.68,0,0,0,0,0,0,722057_12854,2017-09-07
26880,78.6,67.1,1011.1,10.0,5.4,14.0,90.0,64.0,0.0,0,0,0,0,0,0,722011_92813,2017-05-15
26881,65.2,47.9,1021.8,10.0,10.9,17.1,86.0,57.9,0.01,0,0,0,0,0,0,722053_12841,2017-03-03
26882,77.0,71.2,1016.2,10.0,2.7,7.0,88.0,71.1,0.0,0,0,0,0,0,0,999999_63871,2017-10-15
26883,82.6,75.8,1014.6,9.6,2.8,18.1,93.9,75.0,0.0,1,1,0,0,1,0,722106_12835,2017-09-05
26884,67.9,61.3,1021.7,8.6,3.3,7.0,81.0,57.0,0.0,1,0,0,0,0,0,722116_12873,2017-01-18
26885,81.9,75.1,1011.8,10.0,5.8,11.1,93.9,75.0,0.02,0,1,0,0,1,0,722039_12885,2017-08-28
26886,77.2,68.4,1015.9,9.4,6.4,12.0,84.9,72.0,0.19,0,1,0,0,0,0,722055_12861,2017-10-02
26887,83.0,75.9,1014.6,9.5,12.4,18.1,90.0,78.1,0.36,0,1,0,0,0,0,722104_92806,2017-06-21
26888,84.6,76.3,1007.2,9.4,2.3,9.9,96.1,75.0,0.0,0,0,0,0,0,0,720383_53847,2017-08-13
26889,83.4,73.5,1011.7,10.0,4.5,9.9,93.0,75.9,0.0,0,0,0,0,0,0,722116_12873,2017-09-26
26890,67.2,54.0,1019.8,10.0,14.9,18.1,73.0,64.0,0.02,0,0,0,0,0,0,722015_12850,2017-03-15
26891,84.8,77.5,1016.0,9.9,6.2,11.1,93.0,72.0,0.0,0,0,0,0,0,0,747930_12843,2017-08-31
26892,81.6,77.4,1009.5,9.9,5.1,11.1,89.1,75.9,0.27,0,1,0,0,1,0,999999_63871,2017-10-09
26893,72.6,63.9,1012.1,9.7,8.3,20.0,84.9,66.9,1.48,0,1,0,0,0,0,722024_12882,2017-10-25
26894,79.1,68.6,1014.5,9.8,2.5,12.0,89.1,73.0,0.0,0,1,0,0,0,0,747760_3818,2017-05-31
26895,85.0,72.2,1018.6,10.0,8.0,15.0,91.0,79.0,0.0,0,0,0,0,0,0,722039_12885,2017-07-04
26896,81.0,77.2,1018.1,10.0,3.5,7.0,91.0,75.0,0.0,0,1,0,0,0,0,722200_12832,2017-08-21
26897,84.0,76.7,1016.8,10.0,5.2,14.0,96.1,77.0,0.0,0,1,0,0,1,0,722065_93837,2017-08-17
26898,81.1,73.4,1016.5,10.0,11.3,15.9,87.1,77.0,0.0,0,0,0,0,0,0,747830_12849,2017-04-28
26899,67.4,58.2,1016.4,9.5,4.8,11.1,82.9,48.9,0.0,1,0,0,0,0,0,722057_12854,2017-02-07
26900,69.3,61.2,1020.5,9.2,6.1,12.0,75.9,61.0,0.0,1,0,0,0,0,0,722066_3853,2017-03-26
26901,82.3,74.8,1014.2,10.0,7.2,14.0,91.0,77.0,0.0,0,0,0,0,0,0,722011_92813,2017-10-10
26902,87.7,78.6,1011.3,10.0,10.4,17.1,93.0,82.0,0.0,0,1,0,0,1,0,722016_12896,2017-09-08
26903,83.9,75.6,1014.9,9.9,6.0,12.0,91.0,75.0,0.0,0,0,0,0,0,0,747930_12843,2017-07-16
26904,86.0,75.4,1014.5,10.0,4.9,9.9,90.0,78.1,0.02,0,1,0,0,1,0,722104_92806,2017-08-13
26905,78.3,71.9,1009.4,9.8,7.3,27.0,97.0,72.0,0.55,1,1,0,0,1,0,722103_12895,2017-05-25
26906,60.8,55.1,1028.3,8.8,3.2,8.0,71.1,46.0,0.0,1,0,0,0,0,0,722066_3853,2017-01-11
26907,55.2,47.5,1013.5,10.0,4.3,12.0,64.4,43.2,0.0,0,0,0,0,0,0,747750_13846,2017-01-05
26908,79.0,70.4,1006.7,9.9,2.8,15.0,89.1,70.0,0.53,0,1,0,0,1,0,722215_13884,2017-06-18
26909,80.2,74.7,1013.8,9.7,6.8,20.0,88.0,70.0,0.0,0,1,0,0,0,0,747930_12843,2017-06-18
26910,85.1,76.3,1012.4,10.0,9.9,15.0,93.0,77.0,0.0,0,0,0,0,0,0,722116_12873,2017-10-07
26911,71.1,65.0,1015.8,9.8,10.1,14.0,80.1,52.0,0.0,0,0,0,0,0,0,722116_12873,2017-01-26
26912,81.3,76.7,1015.8,10.0,8.8,15.9,87.1,75.0,0.0,0,0,0,0,0,0,722200_12832,2017-05-20
26913,71.4,57.0,1014.7,9.8,5.3,15.0,86.0,60.1,0.0,0,0,0,0,0,0,747931_12876,2017-03-10
26914,80.7,74.0,1016.5,9.7,2.4,8.0,91.9,72.0,0.03,0,1,0,0,1,0,999999_63871,2017-07-01
26915,78.9,75.6,1014.1,9.5,5.9,15.0,91.9,73.0,1.51,0,1,0,0,1,0,747830_12849,2017-07-31
26916,83.6,71.5,1015.4,9.7,9.5,15.0,93.9,73.9,0.12,0,0,0,0,0,0,722038_12897,2017-05-20
26917,86.2,75.5,1017.4,9.4,3.6,25.1,91.9,81.0,0.54,0,1,0,0,1,0,722104_92806,2017-08-17
26918,84.1,75.4,1017.6,9.9,2.9,8.9,91.0,77.0,0.1,0,1,0,0,1,0,722020_12839,2017-07-20
26919,82.7,74.0,1015.6,9.6,4.7,11.1,90.0,77.0,0.2,0,1,0,0,1,0,722020_12839,2017-06-15
26920,83.2,73.7,1017.1,10.0,12.0,15.9,89.1,77.0,0.0,0,1,0,0,0,0,722024_12882,2017-05-20
26921,83.4,75.5,1010.4,10.0,4.9,14.0,91.0,78.1,0.77,0,0,0,0,0,0,722223_13899,2017-08-12
26922,58.3,48.6,1004.3,10.0,4.3,9.9,68.0,48.0,0.91,0,1,0,0,0,0,999999_63871,2017-05-05
